idProd,nameProd,subCat,PCategory,SectionProduc,General
A176048071065018,VINERA ELECTROLUX 8 BOTELLAS N,VINERAS,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A174058029175018,GRILL-ASADOR ELECTRICO B.D,PARRILLA ELECTRICA,COCINA,PEQUEÑO  APARATO,ELECTRO
A175058020116018,MICROONDAS ELECTROLUX 28L BLAN,HORNOS MICROONDAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A176059020116018,MICROONDAS ELECTROLUX 28L GRIS,HORNOS MICROONDAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A171042021036018,A.A. ELECTROLUX 12000BTU,AA 12.000 BTU,ACONDICIONADORES DE AIRE,GAMA  BLANCA,ELECTRO
A172043021046018,A.A. ELECTROLUX 22000BTU BLANC,AA 18.000 BTU,ACONDICIONADORES DE AIRE,GAMA  BLANCA,ELECTRO
A173054021056018,CAFETERA ELECTROLUX 12 TZS,CAFETERAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A176057021146018,OLLA ARROCERA ELECTROLUX 1.8L,OLLA ARROCERA,COCINA,PEQUEÑO  APARATO,ELECTRO
A178059021216018,TOSTADORA ELECTROLUX,TOSTADORA,COCINA,PEQUEÑO  APARATO,ELECTRO
A176059026051019,CAFETERA ELECTROLUX 10 TAZAS,CAFETERAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A173047050023019,CAMPANA MABE,CAMPANAS,EMPOTRABLES,GAMA  BLANCA,ELECTRO
A171051022113019,MICROONDAS WHIRLPOOL 1.4 GRIS,HORNOS MICROONDAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A175053023083019,EXPRIMIDOR DE CITRICOS 32 OZ B,EXPRIMIDOR DE JUGO,COCINA,PEQUEÑO  APARATO,ELECTRO
A176054023093019,EXTRACTOR DE JUGOS 400W NEGRO,EXTRACTOR DE JUGO,COCINA,PEQUEÑO  APARATO,ELECTRO
A177055023033019,BATIDORA MANUAL 5 VELOCIADES BLACK & DECKER,BATIDORA DE MANO,COCINA,PEQUEÑO  APARATO,ELECTRO
A179057023183019,PICATODO MINI CHOPPER 1.5 TAZAS ONE-TOUCH B+D,PICATODO Y PROCESADOR,COCINA,PEQUEÑO  APARATO,ELECTRO
A178054024143019,OLLA ARROCERA 14 TAZAS B+D,OLLA ARROCERA,COCINA,PEQUEÑO  APARATO,ELECTRO
A179055024143019,OLLA ARROCERA 20 TAZAS,OLLA ARROCERA,COCINA,PEQUEÑO  APARATO,ELECTRO
A173048074053019,REFRIGERADORA LG INSTAVI 601L,REFRIGERADORA 400 A MAS LITROS,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A178042070044019,REFRIGERADORA MABE 360LT PLATA,REFRIGERADORA 300 A 399 LITROS,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A173046070044019,REFRIGERADORA MABE 300LT XT *,REFRIGERADORA 300 A 399 LITROS,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A178057022054019,CAFETERA 10 TAZAS,CAFETERAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A177050025114019,MICROONDAS INDURAMA 20L BLANCO,HORNOS MICROONDAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A172040077054019,REFRIGERADOR TARANTINO INO 478,REFRIGERADORA 400 A MAS LITROS,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A173041077054019,REFRIGERADOR TARANTINO 500 *,REFRIGERADORA 400 A MAS LITROS,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A174042077034019,REFRIGERADORA MABE 250L DISPEN,REFRIGERADORA 200 A 299 LITROS,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A175051028164019,OLLA A PRESIÓN CHEF 6L PANEL DIGITAL PCC20 ELECTROLUX,OLLA LENTA,COCINA,PEQUEÑO  APARATO,ELECTRO
A173046079054019,REFRIGERADORA MABE 420LT PLATA,REFRIGERADORA 400 A MAS LITROS,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A178041070055019,REFRIGERADORA WHI. SBS 527LT.,REFRIGERADORA 400 A MAS LITROS,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A177043083055019,LAVADORA ELECTROLUX 27 LB *,SEMIAUTOMATICA DE 21 LSB EN ADELANTE,LAVADORAS,GAMA  BLANCA,ELECTRO
A174059023145019,OLLA ARROCERA UMCO 0.6 L,OLLA ARROCERA,COCINA,PEQUEÑO  APARATO,ELECTRO
A174057024055019,CAFETERA UMCO 4 TAZAS,CAFETERAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A179051025105019,HORNILLA ELECTRICA 1H CUADRADA,HORNILLAS ELECTRICAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A177058020136019,LICUADORA BLACK&DECKER 550W,LICUADORAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A172051021146019,OLLA ARROCERA BLACK&DECKER 3TZ,OLLA ARROCERA,COCINA,PEQUEÑO  APARATO,ELECTRO
A176042047026019,COCINA GRANADA QUARZO CROMA 4Q,A GAS,COCINAS & COCINETAS,GAMA  BLANCA,ELECTRO
A177043077056019,REFRIGERADORA MABE 400LT EX *,REFRIGERADORA 400 A MAS LITROS,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A179055027056019,MAQUINA PARA CAFE,CAFETERAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A171056027146019,OLLA ARROCERA  2.8 L 1000 W UMCO,OLLA ARROCERA,COCINA,PEQUEÑO  APARATO,ELECTRO
A172047097026019,SECADORA WHIRLPOOL A GAS 19KG,A GAS,SECADORAS,GAMA  BLANCA,ELECTRO
A172042060037019,VITRINA FRIGORIFICA VFV-400 PANORA 12P,VERTICAL,CONGELADORES,GAMA  BLANCA,ELECTRO
A174044060027019,CONGELADOR HORIZONTAL 10P TAPA,HORIZONTAL,CONGELADORES,GAMA  BLANCA,ELECTRO
A175045060027019,CONGELADOR HORIZONTAL 10P TVID,HORIZONTAL,CONGELADORES,GAMA  BLANCA,ELECTRO
A176046060027019,CONGELADOR HORIZONTAL 12P TSOL,HORIZONTAL,CONGELADORES,GAMA  BLANCA,ELECTRO
A178048060037019,CONGELADOR VERTICAL 15P,VERTICAL,CONGELADORES,GAMA  BLANCA,ELECTRO
A172040051027019,CAMPANA EXTRACTORA 90CM INOX,CAMPANAS,EMPOTRABLES,GAMA  BLANCA,ELECTRO
A179057021077019,DISPENSADOR DE AGUA ELECTROLUX,DISPENSADOR DE AGUA - PEDESTAL,COCINA,PEQUEÑO  APARATO,ELECTRO
A179045052027019,CAMPANA EXTRACTORA 60CM INOX,CAMPANAS,EMPOTRABLES,GAMA  BLANCA,ELECTRO
A178042083037019,LAVADORA WHIRLPOOL 21 KG,AUTOMATICA 31 LBS EN ADELANTE,LAVADORAS,GAMA  BLANCA,ELECTRO
A176057024137019,LICUADORA BLACK&DECKER 550W 10 VELOCIDADES,LICUADORAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A175042076057019,REFRIGERADORA ELECTROLUX 20 PIES,REFRIGERADORA 400 A MAS LITROS,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A177044086037019,LAVADORA  18KG IMPELL,AUTOMATICA 31 LBS EN ADELANTE,LAVADORAS,GAMA  BLANCA,ELECTRO
A179046086057019,LAVADORA 29LB MABE,SEMIAUTOMATICA DE 21 LSB EN ADELANTE,LAVADORAS,GAMA  BLANCA,ELECTRO
A171047056047019,ENCIMERA 60CM (F),PLACAS A GAS,EMPOTRABLES,GAMA  BLANCA,ELECTRO
A172048056047019,ENCIMERA INDURAMA 5Q ENG001 80CM,PLACAS A GAS,EMPOTRABLES,GAMA  BLANCA,ELECTRO
A176041077057019,REFRIGERADORA WHIRLPOOL 440LTS,REFRIGERADORA 400 A MAS LITROS,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A172052029157019,FREIDORA DE AIRE OSTER 3.2L,OLLA FREIDORA,COCINA,PEQUEÑO  APARATO,ELECTRO
D171045034020010,VENTILADOR DE MESA 16  INDIGO,MESA,VENTILADORES,GAMA  BLANCA,ELECTRO
D173045034030010,VENTILADOR DE PARED 16  INDIGO,PARED,VENTILADORES,GAMA  BLANCA,ELECTRO
D174045034040010,VENTILADOR DE PISO 20,PEDESTAL,VENTILADORES,GAMA  BLANCA,ELECTRO
D172040021051010,A.A. MABE ALTA EFICIENCIA 2400,AA 24.000 BTU,ACONDICIONADORES DE AIRE,GAMA  BLANCA,ELECTRO
D179046021051010,A.A. ELECTROLUX 22000 BTU,AA 24.000 BTU,ACONDICIONADORES DE AIRE,GAMA  BLANCA,ELECTRO
D171041032041010,VENTILADOR DE PISO OSTER 3 VEL,PEDESTAL,VENTILADORES,GAMA  BLANCA,ELECTRO
D179047032041010,VENTILADOR OSTER 60 WATTS BLAN,PEDESTAL,VENTILADORES,GAMA  BLANCA,ELECTRO
D178048032041010,VENTILADOR PEDESTAL 18 PULG PR,PEDESTAL,VENTILADORES,GAMA  BLANCA,ELECTRO
D177049024061010,A.A. SPLIT PRIMA 30000 BTU,AA 36.000 BTU,ACONDICIONADORES DE AIRE,GAMA  BLANCA,ELECTRO
D171040025051010,AA. SPLIT INDURAMA 24000BTU,AA 24.000 BTU,ACONDICIONADORES DE AIRE,GAMA  BLANCA,ELECTRO
D179047035041010,VENTILADOR DE PEDESTAL NEGRO 1,PEDESTAL,VENTILADORES,GAMA  BLANCA,ELECTRO
D170048035041010,VENTILADOR DE PEDESTAL BLANCO,PEDESTAL,VENTILADORES,GAMA  BLANCA,ELECTRO
D171046036041010,VENTILADOR DE PEDESTAL 16 INDI,PEDESTAL,VENTILADORES,GAMA  BLANCA,ELECTRO
D171047036041010,VENTILADOR 18 PULG. INDIGO 3 EN 1,PEDESTAL,VENTILADORES,GAMA  BLANCA,ELECTRO
D170043037041010,VENTILADOR MYTEK 2 EN 1 20 PUL,PEDESTAL,VENTILADORES,GAMA  BLANCA,ELECTRO
D175047028041010,AA.AA. INVERTER XPERT ENERGY SAVER WHIRLPOOL 18K BTU BLANCO,AA 18.000 BTU,ACONDICIONADORES DE AIRE,GAMA  BLANCA,ELECTRO
D176047028051010,AA.AA. INVERTER XPERT ENERGY SAVER WHIRLPOOL 24K BTU BLANCO,AA 24.000 BTU,ACONDICIONADORES DE AIRE,GAMA  BLANCA,ELECTRO
D172048038041010,VENTILADOR 3 EN 1 MYTEK 16 PULG,PEDESTAL,VENTILADORES,GAMA  BLANCA,ELECTRO
D172046020052010,A/A SMC 24.000 BTU AE,AA 24.000 BTU,ACONDICIONADORES DE AIRE,GAMA  BLANCA,ELECTRO
D178043021052010,AA.SPLIT 24K BTU LG FILTRO,AA 24.000 BTU,ACONDICIONADORES DE AIRE,GAMA  BLANCA,ELECTRO
D179043031042010,VENTILADOR MYTEK METALICO 2 EN 1 16 PULG,PEDESTAL,VENTILADORES,GAMA  BLANCA,ELECTRO
D173043024052010,A. A. PRIMA 24000 BTU ALTA EFI,AA 24.000 BTU,ACONDICIONADORES DE AIRE,GAMA  BLANCA,ELECTRO
D174041025042010,A.A. SPLIT INVERTER 18000 BTU ELECTROLUX,AA 18.000 BTU,ACONDICIONADORES DE AIRE,GAMA  BLANCA,ELECTRO
D177054026072010,DISPENSADOR DE AGUA MABE BLANCO,DISPENSADOR DE AGUA - PEDESTAL,COCINA,PEQUEÑO  APARATO,ELECTRO
D174042021063010,AC SAMSUNG PISO TECHO INVERTER 36K BTU,AA 36.000 BTU,ACONDICIONADORES DE AIRE,GAMA  BLANCA,ELECTRO
D176043031043010,VENTILADOR OSTER DE PEDESTAL 18PULG NEGRO,PEDESTAL,VENTILADORES,GAMA  BLANCA,ELECTRO
D173044021063010,AC SAMSUNG PISO TECHO INVERTER,AA 36.000 BTU,ACONDICIONADORES DE AIRE,GAMA  BLANCA,ELECTRO
D174044021063010,CONTROL REMOTO AC SAMSUNG PISO TECHO INVERTER,AA 36.000 BTU,ACONDICIONADORES DE AIRE,GAMA  BLANCA,ELECTRO
D178041023043010,SPLIT PRIMA 18000BTU TIPO ESPEJO3M,AA 18.000 BTU,ACONDICIONADORES DE AIRE,GAMA  BLANCA,ELECTRO
D179041023053010,A/A ELECTROLUX 24.000 INVERTER,AA 24.000 BTU,ACONDICIONADORES DE AIRE,GAMA  BLANCA,ELECTRO
D172042023053010,AIRE ACONDICIONADO SANKEY 24000 BTU,AA 24.000 BTU,ACONDICIONADORES DE AIRE,GAMA  BLANCA,ELECTRO
D176052024063010,DISPENSADOR DE AGUA F/C OSTER OS-WD522B NEGRO,DISPENSADOR DE AGUA - MESA,COCINA,PEQUEÑO  APARATO,ELECTRO
D177052024073010,DISPENSADOR DE AGUA FRIO/AMBI/CAL OS-WD2100 NEG,DISPENSADOR DE AGUA - PEDESTAL,COCINA,PEQUEÑO  APARATO,ELECTRO
D178052024073010,DISPENSADOR DE AGUA FRIO/AMBI/CAL OS-WD1800 BLA,DISPENSADOR DE AGUA - PEDESTAL,COCINA,PEQUEÑO  APARATO,ELECTRO
D172041026043010,AA SMC INVERTER 18.000 BTU,AA 18.000 BTU,ACONDICIONADORES DE AIRE,GAMA  BLANCA,ELECTRO
D174046026053010,A/A SAMSUNG WIND FREE 24.000 BTU,AA 24.000 BTU,ACONDICIONADORES DE AIRE,GAMA  BLANCA,ELECTRO
D170040030044010,VENTILADOR PRIMA 3 EN 1 80W,PEDESTAL,VENTILADORES,GAMA  BLANCA,ELECTRO
D175049031024010,VENTILADOR COBY DE PISO NEGRO REDONDO 20 PULG. 110V,MESA,VENTILADORES,GAMA  BLANCA,ELECTRO
D177040022054010,AA INDURAMA 24000 BTU ALTA EFICIENCIA ASI-244A TIPO A,AA 24.000 BTU,ACONDICIONADORES DE AIRE,GAMA  BLANCA,ELECTRO
D178040022054010,AA INDURAMA 24000 BTU INVERTER ASI-244I TIPO A,AA 24.000 BTU,ACONDICIONADORES DE AIRE,GAMA  BLANCA,ELECTRO
D175045024054010,A.A. MABE 24000BTU ALTA EFICIENCIA,AA 24.000 BTU,ACONDICIONADORES DE AIRE,GAMA  BLANCA,ELECTRO
D175040025054010,AIRE ACONDICIONADO SPLIT SANKEY DE 24K BTU. ALTA EFICIENCIA,AA 24.000 BTU,ACONDICIONADORES DE AIRE,GAMA  BLANCA,ELECTRO
D176040025054010,AC SPLIT INVERTER PANASONIC 24 000 BTU,AA 24.000 BTU,ACONDICIONADORES DE AIRE,GAMA  BLANCA,ELECTRO
D177040025044010,AC SPLIT INVERTER PREMIUM AERO SERIES PANASONIC 18.000 BTU COLOR PLATEADO,AA 18.000 BTU,ACONDICIONADORES DE AIRE,GAMA  BLANCA,ELECTRO
D178040025054010,AC SPLIT INVERTER PREMIUM AERO SERIES PANASONIC 24.000 BTU COLOR PLATEADO,AA 24.000 BTU,ACONDICIONADORES DE AIRE,GAMA  BLANCA,ELECTRO
D173041027054010,AA.AA. WHIRLPOOL 18000 BTU INVERTER BLANCO,AA 24.000 BTU,ACONDICIONADORES DE AIRE,GAMA  BLANCA,ELECTRO
D174041027054010,AA.AA. WHIRLPOOL 24000 BTU INVERTER BLANCO,AA 24.000 BTU,ACONDICIONADORES DE AIRE,GAMA  BLANCA,ELECTRO
D173043037044010,VENTILADOR SAMURAI TURBO SILENCE GRIS 3 EN 1,PEDESTAL,VENTILADORES,GAMA  BLANCA,ELECTRO
D174043037044010,VENTILADOR SAMURAI TURBO SILENCE NEGRO 3 EN 1,PEDESTAL,VENTILADORES,GAMA  BLANCA,ELECTRO
D170043028044010,AA MIDEA SPLIT INVERTER 18000 BTU WIFI,AA 18.000 BTU,ACONDICIONADORES DE AIRE,GAMA  BLANCA,ELECTRO
D172043028054010,AA MIDEA INVERTER 22000 BTU WIFI,AA 24.000 BTU,ACONDICIONADORES DE AIRE,GAMA  BLANCA,ELECTRO
D179057029074010,DISPENSADOR AGUA OSTER 120V/3TEMP/NEGRO,DISPENSADOR DE AGUA - PEDESTAL,COCINA,PEQUEÑO  APARATO,ELECTRO
D175041020055010,ACONDICIONADOR  DE AIRE ALTA EFICIENCIA  SPLIT 24 BTU,AA 24.000 BTU,ACONDICIONADORES DE AIRE,GAMA  BLANCA,ELECTRO
D172043031045010,VENTILADOR 16 PULGADAS 5 ASPAS 3 EN 1 LIBERA,PEDESTAL,VENTILADORES,GAMA  BLANCA,ELECTRO
D173053021075010,DISPENSADOR AGUA CARGA INTERIOR DE LUJO LIBERA,DISPENSADOR DE AGUA - PEDESTAL,COCINA,PEQUEÑO  APARATO,ELECTRO
D174043031055010,VENTILADOR DE TUMBADO 56 PULGADAS BLANCO 3 ASPAS LIBERA,TUMBADO,VENTILADORES,GAMA  BLANCA,ELECTRO
D178044021045010,MINI SPLIT INVERTER BLACK MIRROR DE 18000 BTU INCLUYE 3M. TUBERIA Y 3M. CAÑERIA,AA 18.000 BTU,ACONDICIONADORES DE AIRE,GAMA  BLANCA,ELECTRO
D179044021055010,MINI SPLIT INVERTER BLACK MIRROR DE 24000 BTU R410A/60HZ. . INCLUYE 3M. DE TUBERIA Y 3M. DE CAÑERIA,AA 24.000 BTU,ACONDICIONADORES DE AIRE,GAMA  BLANCA,ELECTRO
D172041023055010,AIRE ACONDICIONADO SAMSUNG AE 24.000 BTU,AA 24.000 BTU,ACONDICIONADORES DE AIRE,GAMA  BLANCA,ELECTRO
D173041033045010,VENTILADOR LONGTIME 3 EN 1 18  60 WATTS,PEDESTAL,VENTILADORES,GAMA  BLANCA,ELECTRO
D175043023045010,AIRE ACONDICIONADO DE ALTA EFICIENCIA MARCA LONGTIME 18.000 BTU,AA 18.000 BTU,ACONDICIONADORES DE AIRE,GAMA  BLANCA,ELECTRO
D176043023055010,AIRE ACONDICIONADO DE ALTA EFICIENCIA MARCA LONGTIME 24.000 BTU,AA 24.000 BTU,ACONDICIONADORES DE AIRE,GAMA  BLANCA,ELECTRO
D177043023065010,AIRE ACONDICIONADO DE ALTA EFICIENCIA MARCA LONGTIME 36.000 BTU,AA 36.000 BTU,ACONDICIONADORES DE AIRE,GAMA  BLANCA,ELECTRO
D171040024055010,AA. AA. HISENSE 24000 BTU INVERTER DB FILTRO 4 EN 1,AA 24.000 BTU,ACONDICIONADORES DE AIRE,GAMA  BLANCA,ELECTRO
D172040024045010,AA. AA. HISENSE 18000 BTU ALTA EFICIENCIA DB,AA 18.000 BTU,ACONDICIONADORES DE AIRE,GAMA  BLANCA,ELECTRO
D173040024055010,AA. AA. HISENSE 24000 BTU ALTA EFICIENCIA DB,AA 24.000 BTU,ACONDICIONADORES DE AIRE,GAMA  BLANCA,ELECTRO
D174040034025010,VENTILADOR BOX 20 SMC 3 VEL NEGRO,MESA,VENTILADORES,GAMA  BLANCA,ELECTRO
D176043024045010,AA. AA. SMC 18000 BTU ALTA EFIC. BLANCO,AA 18.000 BTU,ACONDICIONADORES DE AIRE,GAMA  BLANCA,ELECTRO
D175048024055010,MINI SPLIT LIBERA 24000 BTU R410A/60HZ INCLUYE 3 MT TUBERIA Y 3 MT CAÑERIA,AA 24.000 BTU,ACONDICIONADORES DE AIRE,GAMA  BLANCA,ELECTRO
D176048024045010,MINI SPLIT LIBERA 18000 BTU R410A/60HZ INCLUYE 3 MT TUBERIA Y 3 MT CAÑERIA,AA 18.000 BTU,ACONDICIONADORES DE AIRE,GAMA  BLANCA,ELECTRO
D172045035045010,VENTILADOR UMCO NEGRO 80 W 3 EN 1,PEDESTAL,VENTILADORES,GAMA  BLANCA,ELECTRO
D173044026055010,AA. AA. SPLIT MABE 24000 BTU MMT24CDBWCCE8,AA 24.000 BTU,ACONDICIONADORES DE AIRE,GAMA  BLANCA,ELECTRO
D174044026055010,AA. AA. SPLIT INVERTER MABE 24000 BTU,AA 24.000 BTU,ACONDICIONADORES DE AIRE,GAMA  BLANCA,ELECTRO
D175044026045010,AA. AA. SPLIT MABE 18000 BTU MMT18CDBWCCE8,AA 18.000 BTU,ACONDICIONADORES DE AIRE,GAMA  BLANCA,ELECTRO
D176044026045010,AA. AA. SPLIT INVERTER MABE 18000 BTU,AA 18.000 BTU,ACONDICIONADORES DE AIRE,GAMA  BLANCA,ELECTRO
D177054026075010,DISPENSADOR NEGRO MABE ACERO INOX MXCFS7CCSS,DISPENSADOR DE AGUA - PEDESTAL,COCINA,PEQUEÑO  APARATO,ELECTRO
D179054026075010,DISPENSADOR NEGRO MABE EMBL1TN,DISPENSADOR DE AGUA - PEDESTAL,COCINA,PEQUEÑO  APARATO,ELECTRO
D172048036045010,VENTILADOR SAMURAI SIL FORCE PLUS 2 EN 1 NEGRO,PEDESTAL,VENTILADORES,GAMA  BLANCA,ELECTRO
D172049026055010,AA SANKEY 24.000 BTU AE,AA 24.000 BTU,ACONDICIONADORES DE AIRE,GAMA  BLANCA,ELECTRO
D177048037045010,VENTILADOR SAMURAI SIL FORCE PLUS 2EN 1 BL,PEDESTAL,VENTILADORES,GAMA  BLANCA,ELECTRO
D178048037045010,VENTILADOR SAMURAI SIL FORCE PLUS 2 EN 1 GR,PEDESTAL,VENTILADORES,GAMA  BLANCA,ELECTRO
D178045038045010,VENTILADOR 3 EN 1 IMACO 45 WATTS,PEDESTAL,VENTILADORES,GAMA  BLANCA,ELECTRO
D179041039025010,VENTILADOR DE PISO PRIMA 3 VEL /130W 5 ASPAS,MESA,VENTILADORES,GAMA  BLANCA,ELECTRO
D178043029055010,AIRE ACONDICIONADO SPLIT INVERTER PANASONIC 24.000 BTU CON WIFI. GRATIS INSTALACIÓN BÁSICA,AA 24.000 BTU,ACONDICIONADORES DE AIRE,GAMA  BLANCA,ELECTRO
D170041030046010,VENTILADOR PRIMA 3 VEL/70W/5 ASPAS/CRUZ,PEDESTAL,VENTILADORES,GAMA  BLANCA,ELECTRO
D171041030046010,VENTILADOR PRIMA 3 VEL/70W/ 3 EN 1/5 ASP,PEDESTAL,VENTILADORES,GAMA  BLANCA,ELECTRO
D174048020056010,AIRE ACONDICIONADO SPLIT SAMSUNG AR24TRHQDWK ALTA EFICIENCIA/24000 BTU/220V/FILTRO HD/DURAFIN+/BLANC,AA 24.000 BTU,ACONDICIONADORES DE AIRE,GAMA  BLANCA,ELECTRO
D175048020056010,AA.AA LG 24000 BTU SPLIT INVERTER - BLANCO,AA 24.000 BTU,ACONDICIONADORES DE AIRE,GAMA  BLANCA,ELECTRO
D176048030026010,VENTILADOR MYTEK PLASTICO PISO 20 PULG. 148 W,MESA,VENTILADORES,GAMA  BLANCA,ELECTRO
D177048020056010,AIRE ACONDICIONADO STARSONIC CROMADO DE 24BTU,AA 24.000 BTU,ACONDICIONADORES DE AIRE,GAMA  BLANCA,ELECTRO
D178048020046010,AIRE ACONDICIONADO CROMADO DE 18BTU,AA 18.000 BTU,ACONDICIONADORES DE AIRE,GAMA  BLANCA,ELECTRO
D175042021056010,AIRE ACONDICIONADO CHIGO DE ALTA EFICIENCIA  DE 24000BTU,AA 24.000 BTU,ACONDICIONADORES DE AIRE,GAMA  BLANCA,ELECTRO
D170043031026010,VENTILADOR INDIGO DE PISO 20 INCH NEGRO 75W,MESA,VENTILADORES,GAMA  BLANCA,ELECTRO
D171043031046010,VENTILADOR INDIGO DE PEDESTAL 16 INCH NEGRO 40W,PEDESTAL,VENTILADORES,GAMA  BLANCA,ELECTRO
D172043031046010,VENTILADOR 3 EN 1 INDIGO 18 INCH NEGRO 75W,PEDESTAL,VENTILADORES,GAMA  BLANCA,ELECTRO
D173043031026010,VENTILADOR DE PISO INDIGO 20 INCH PLATEADO 100W,MESA,VENTILADORES,GAMA  BLANCA,ELECTRO
D177048031046010,VENTILADOR DE PEDESTAL 16  INDIGO NEGRO,PEDESTAL,VENTILADORES,GAMA  BLANCA,ELECTRO
D178048031046010,VENTILADOR 3 EN 1 INDIGO 75W,PEDESTAL,VENTILADORES,GAMA  BLANCA,ELECTRO
D179048031046010,VENTILADOR SAMURAI TROPICAL PLUS NEGRO PEDESTAL,PEDESTAL,VENTILADORES,GAMA  BLANCA,ELECTRO
D170049031046010,VENTILADOR SAMURAI SILENCE FORCE PLUS 2 EN1 NEGRO,PEDESTAL,VENTILADORES,GAMA  BLANCA,ELECTRO
D171049031036010,VENTILADOR SAMURAI SILENCE FORCE PLUS PARED NEGRO,PARED,VENTILADORES,GAMA  BLANCA,ELECTRO
D171045032046010,VENTILADOR UMCO GRIS 80 W 3 EN 1,PEDESTAL,VENTILADORES,GAMA  BLANCA,ELECTRO
D177043023046010,AIRE ACONDICIONADO MIDEA AE 18000 BTU,AA 18.000 BTU,ACONDICIONADORES DE AIRE,GAMA  BLANCA,ELECTRO
D178043023056010,AIRE ACONDICIONADO MIDEA AE 24000 BTU,AA 24.000 BTU,ACONDICIONADORES DE AIRE,GAMA  BLANCA,ELECTRO
D179043023066010,AIRE ACONDICIONADO MIDEA AE 36000 BTU,AA 36.000 BTU,ACONDICIONADORES DE AIRE,GAMA  BLANCA,ELECTRO
D172044023046010,AIRE ACONDICIONADO SPLIT SANKEY DE 18K BTU. ALTA EFICIENCIA,AA 18.000 BTU,ACONDICIONADORES DE AIRE,GAMA  BLANCA,ELECTRO
D176044023046010,AIRE ACONDICIONADO INVERTER 18.000 BTU PANASONIC CON WIFI CROMADO,AA 18.000 BTU,ACONDICIONADORES DE AIRE,GAMA  BLANCA,ELECTRO
D177044023046010,AIRE ACONDICIONADO INVERTER 18.000 BTU PANASONIC  COLOR BLANCO,AA 18.000 BTU,ACONDICIONADORES DE AIRE,GAMA  BLANCA,ELECTRO
D178044033046010,VENTILADOR 3 EN 1 DE 18  SANKEY COLOR NEGRO,PEDESTAL,VENTILADORES,GAMA  BLANCA,ELECTRO
D179044023046010,AIRE ACONDICIONADO INVERTER 18.000 BTU SANKEY COLOR BLANCO,AA 18.000 BTU,ACONDICIONADORES DE AIRE,GAMA  BLANCA,ELECTRO
D170045023056010,AIRE ACONDICIONADO INVERTER 24.000 BTU SANKEY  COLOR BLANCO,AA 24.000 BTU,ACONDICIONADORES DE AIRE,GAMA  BLANCA,ELECTRO
D173046024046010,MINI SPLIT WIND FREE BASIC DE 18 MIL BTUINVERTER,AA 18.000 BTU,ACONDICIONADORES DE AIRE,GAMA  BLANCA,ELECTRO
D174046024056010,MINI SPLIT WIND FREE BASIC DE 24 MIL BTUINVERTER,AA 24.000 BTU,ACONDICIONADORES DE AIRE,GAMA  BLANCA,ELECTRO
D177047024056010,AIRE ACONDICIONADO 24.000 BTU AE,AA 24.000 BTU,ACONDICIONADORES DE AIRE,GAMA  BLANCA,ELECTRO
D171041025056010,AIRE ACONDICIONADO DE ALTA EFICIENCIA LONGTIME SILVER 24.000 BTU,AA 24.000 BTU,ACONDICIONADORES DE AIRE,GAMA  BLANCA,ELECTRO
D172041025046010,AIRE ACONDICIONADO DE ALTA EFICIENCIA LONGTIME SILVER 18.000 BTU,AA 18.000 BTU,ACONDICIONADORES DE AIRE,GAMA  BLANCA,ELECTRO
D175041037046010,VENTILADOR RECARGABLE DE PEDESTAL PRIMEVOLVE 10  CON CONTROL REMOTO,PEDESTAL,VENTILADORES,GAMA  BLANCA,ELECTRO
D176041037046010,VENTILADOR RECARGABLE DE PEDESTAL PRIMEVOLVE 10  CON CONTROL REMOTO,PEDESTAL,VENTILADORES,GAMA  BLANCA,ELECTRO
D177041037046010,VENTILADOR RECARGABLE DE PEDESTAL PRIMEVOLVE 10  CON CONTROL REMOTO,PEDESTAL,VENTILADORES,GAMA  BLANCA,ELECTRO
D179041037046010,VENTILADOR RECARGABLE DE PEDESTAL PRIMEVOLVE 10  CON CONTROL REMOTO,PEDESTAL,VENTILADORES,GAMA  BLANCA,ELECTRO
